rep,trait,subSize,BayesA,BayesB,BayesC,BRR,BL,RandomForest,SupportVectorMachineLinear,ElasticNet,NeuralNet,KernelPartialLeastSquares,LinearRegression,RKHS,GradientBoostMachine,ReleventVectorMachine,SVMRadial,SVMRadialSigma,BayesianNeuralNet,gBLUP
7,intensity,140,0.544097014804108,0.508384353460352,0.50336365829924,0.516047818962922,0.525013331718028,0.555873123965407,0.53540442607236,0.513661889822863,0.629312165758969,0.436846250623471,0.413537906751824,0.520627526628466,0.622089327123836,0.752493623529497,0.719755614490554,0.715789919126106,0.593418693109514,0.516711576000192
7,intensity,150,0.531559363433925,0.501882980529484,0.504050147140219,0.503666161123982,0.521932028115297,0.558539185146759,0.494623391261388,0.513585598743558,0.638052870808475,0.454187232056946,0.390377933496237,0.503903105743793,0.58899059612845,0.742419960518377,0.737405738740674,0.740774419016746,0.57745815252185,0.499060517096989
7,intensity,160,0.553113592619538,0.526455170812548,0.523496147888955,0.525967869377613,0.5430431106467,0.566688765551431,0.555474475019618,0.52303500650328,0.629719727939774,0.453986863616326,0.459898807518991,0.52426294700124,0.646873900537345,0.730661045540078,0.708404138319338,0.714470402482825,0.599417985677135,0.523588247898939
7,intensity,170,0.549703741567625,0.527558676695298,0.528557129987086,0.540155561203131,0.549301784635663,0.5813058745681,0.560537701618134,0.527256838650007,0.633632937146,0.449552398488355,0.479441734375386,0.531978476294532,0.609889369250241,0.760109022066095,0.72137907148037,0.73041068242653,0.60384185379517,0.533012798625921
7,liking,50,0.399265291798064,0.457565434163404,0.467491872226164,0.407650670861801,0.401646936812421,0.342925596593886,0.35189376583786,0.519926553148293,0.437942220300827,0.38963859760628,-0.039309744643056,0.404388593079815,0.37238268123639,0.277316353589163,0.486794396900803,0.496439514907594,0.373461606651397,0.388070751463775
7,liking,60,0.399156509465447,0.454393418047661,0.434325063040387,0.431159123162366,0.382137920322183,0.331023146077114,0.462527322124316,0.434812348197781,0.449998436587962,0.241015406543701,-0.01997623811764,0.4012569023283,0.363151961108952,0.390153376557528,0.489343767962009,0.412690814923282,0.462151983752047,0.392215563408245
7,liking,70,0.440292393374939,0.457217455892166,0.438139557979319,0.414610391434294,0.427746823020816,0.387646411760407,0.457107122845551,0.476163776705373,0.449472690947146,0.234470659017555,0.287970108890229,0.41707209650614,0.400726358845335,0.513225368965648,0.468063537519439,0.477493211874948,0.496791195413671,0.412101266150518
7,liking,80,0.432323231319541,0.455531383417415,0.447946992202867,0.447068067364916,0.415209763379936,0.391694355128656,0.536985581433636,0.451905187539287,0.459237443769321,0.206396445865683,0.024050802778019,0.419802860014373,0.44965419610078,0.445251437647955,0.522451072860312,0.433374508967634,0.512729002446356,0.424215202727597
7,liking,90,0.396456336091725,0.416931992678615,0.416941272280556,0.372265179219357,0.386208793380022,0.326854188718746,0.471524488535967,0.42551176067332,0.416265571672478,0.193346685548508,0.141513296684254,0.353036876226153,0.393660693364101,0.489191321216199,0.469066637401678,0.356039361810365,0.461356400814449,0.359903331232468
7,liking,100,0.429001512490036,0.413728851029101,0.386652556971907,0.401577972297197,0.398519252602475,0.479701256256501,0.490398644511622,0.327284334428726,0.447594488953711,0.224978623109233,0.347992328100654,0.395133210821791,0.456552203237182,0.558895905791132,0.561294520326347,0.437436667547363,0.490073224980766,0.405087308792908
7,liking,110,0.368691256603399,0.362842914925597,0.341844860790012,0.335325041956053,0.344543465433172,0.509931460091162,0.380396608724021,0.32452124209216,0.475486170550323,0.187929669488579,0.413375007006976,0.327960149891556,0.484198339851811,0.660844725437905,0.575260487872702,0.393704921900727,0.460362290392366,0.329723604450802
7,liking,120,0.357134180392938,0.382681598848059,0.354898685087646,0.323322231691853,0.366647856939415,0.507343173537084,0.359577334305974,0.309456981863101,0.441539300961322,0.274905978572817,0.385467968186414,0.313126110210622,0.521167431235629,0.658138697945311,0.632000046264821,0.614232937331986,0.405817512457859,0.306753494720374
7,liking,130,0.37729739560551,0.381547992386741,0.359405999411346,0.329374965469945,0.352753604964796,0.557584591718213,0.360932003840349,0.346495381069549,0.462108276145591,0.295830035583834,0.410900067629049,0.317132038778171,0.483612904402209,0.649596010050763,0.639712653488501,0.632562544801497,0.458545127010387,0.323070685974633
7,liking,140,0.402441929336097,0.393862686853027,0.374677135655623,0.348260236531913,0.378302196430811,0.552004485270571,0.451917879096579,0.355036955251122,0.475114220028192,0.325700541841878,0.480399187028507,0.358799310994233,0.543681154171249,0.65862192445012,0.662227147227478,0.52005230138837,0.475972976603183,0.354119038139481
